rsid,chr,pos,pvalue,gene,gene_id,distance_to_gene,gene_position,grass_score,grass_confidence
rs475002,19,7986638,9.797e-10,SNAPC2,ENSG00000104976,0,intronic,,
rs475002,19,7986638,9.797e-10,CTXN1,ENSG00000178531,2734,upstream,,
rs475002,19,7986638,9.797e-10,TIMM44,ENSG00000104980,4965,upstream,,
rs1800437,19,46181392,3.068e-12,GIPR,ENSG00000010310,0,intronic,,
rs1800437,19,46181392,3.068e-12,SNRPD2,ENSG00000125743,9320,upstream,,
rs1800437,19,46181392,3.068e-12,QPCTL,ENSG00000011478,14349,upstream,,
rs769449,19,45410002,3.21e-09,PVRL2,ENSG00000130202,17517,downstream,,
rs769449,19,45410002,3.21e-09,TOMM40,ENSG00000130204,3056,downstream,,
rs769449,19,45410002,3.21e-09,APOE,ENSG00000130203,0,intronic,,
rs769449,19,45410002,3.21e-09,APOC1,ENSG00000130208,7502,upstream,,
rs4804669,19,12502457,1.949e-08,CTD-3105H18.14,ENSG00000268744,0,intronic,,
rs4804669,19,12502457,1.949e-08,ZNF799,ENSG00000196466,0,intronic,,
rs4804669,19,12502457,1.949e-08,CTD-3105H18.16,ENSG00000268870,306,upstream,,
rs429358,19,45411941,1.4e-10,PVRL2,ENSG00000130202,19456,downstream,,
rs429358,19,45411941,1.4e-10,TOMM40,ENSG00000130204,4995,downstream,,
rs429358,19,45411941,1.4e-10,APOE,ENSG00000130203,0,intronic,,
rs429358,19,45411941,1.4e-10,APOC1,ENSG00000130208,5563,upstream,,
rs4804181,19,12509536,1.536e-08,CTD-3105H18.14,ENSG00000268744,0,intronic,,
rs4804181,19,12509536,1.536e-08,ZNF799,ENSG00000196466,0,intronic,,
rs4804181,19,12509536,1.536e-08,CTD-3105H18.16,ENSG00000268870,0,intronic,,
rs188360789,19,21649675,2.042e-13,CTD-2561J22.3,ENSG00000269237,0,intronic,,
rs142395395,19,22100706,6.949e-23,ZNF208,ENSG00000160321,15054,upstream,,
rs3810291,19,47569003,2.44906e-09,NPAS1,ENSG00000130751,19970,downstream,,
rs3810291,19,47569003,2.44906e-09,TMEM160,ENSG00000130748,17115,downstream,,
rs3810291,19,47569003,2.44906e-09,ZC3H4,ENSG00000130749,0,intronic,,
rs188530411,19,19475939,6.78203e-10,MAU2,ENSG00000129933,6376,downstream,,
rs145389767,19,21529576,2.415e-13,ZNF708,ENSG00000182141,17349,downstream,,
rs145389767,19,21529576,2.415e-13,ZNF738,ENSG00000172687,12156,upstream,,
rs4805885,19,33906123,6.384e-09,PEPD,ENSG00000124299,0,intronic,,
rs4325676,19,7182171,1.54828e-09,INSR,ENSG00000171105,0,intronic,,
rs5117,19,45418790,1.8638e-17,TOMM40,ENSG00000130204,11844,downstream,,
rs5117,19,45418790,1.8638e-17,APOE,ENSG00000130203,6140,downstream,,
rs5117,19,45418790,1.8638e-17,APOC1,ENSG00000130208,0,intronic,,
rs146695330,19,20139610,5.41938e-09,ZNF682,ENSG00000197124,0,intronic,,
rs4399645,19,46166073,4.301e-12,EML2,ENSG00000125746,17186,downstream,,
rs4399645,19,46166073,4.301e-12,C19orf83,ENSG00000267757,19975,downstream,,
rs4399645,19,46166073,4.301e-12,GIPR,ENSG00000010310,5429,upstream,,
rs62112362,19,22293113,3.62e-08,ZNF257,ENSG00000197134,18831,downstream,,
rs182256906,19,20012382,5.8603e-09,ZNF253,ENSG00000256771,6899,downstream,,
rs182256906,19,20012382,5.8603e-09,ZNF93,ENSG00000184635,0,intronic,,
rs562248269,19,20115982,5.9227e-09,ZNF682,ENSG00000197124,0,intronic,,
rs148316037,19,22257558,5.096e-11,ZNF257,ENSG00000197134,0,intronic,,
rs483082,19,45416178,7.83791e-18,TOMM40,ENSG00000130204,9232,downstream,,
rs483082,19,45416178,7.83791e-18,APOE,ENSG00000130203,3528,downstream,,
rs483082,19,45416178,7.83791e-18,APOC1,ENSG00000130208,1326,upstream,,
rs187429064,19,19380513,4.28845e-12,NCAN,ENSG00000130287,17471,downstream,,
rs187429064,19,19380513,4.28845e-12,HAPLN4,ENSG00000187664,6908,downstream,,
rs187429064,19,19380513,4.28845e-12,TM6SF2,ENSG00000213996,0,intronic,,
rs187429064,19,19380513,4.28845e-12,SUGP1,ENSG00000105705,6314,upstream,,
rs190121281,19,19252779,2.10039e-10,TMEM161A,ENSG00000064545,3457,downstream,,
rs190121281,19,19252779,2.10039e-10,MEF2BNB-MEF2B,ENSG00000064489,3597,upstream,,
rs190121281,19,19252779,2.10039e-10,MEF2B,ENSG00000213999,3598,upstream,,
rs10406327,19,33890838,2.587e-16,CEBPG,ENSG00000153879,17246,downstream,,
rs10406327,19,33890838,2.587e-16,PEPD,ENSG00000124299,0,intronic,,
rs7507912,19,46157916,4.0220000000000003e-32,EML2,ENSG00000125746,9029,downstream,,
rs7507912,19,46157916,4.0220000000000003e-32,C19orf83,ENSG00000267757,11818,downstream,,
rs7507912,19,46157916,4.0220000000000003e-32,GIPR,ENSG00000010310,13586,upstream,,
rs2115107,19,7968168,4.9204e-10,LRRC8E,ENSG00000171017,1267,downstream,,
rs2115107,19,7968168,4.9204e-10,AC010336.1,ENSG00000214248,0,intronic,,
rs2115107,19,7968168,4.9204e-10,MAP2K7,ENSG00000076984,560,upstream,,
rs2115107,19,7968168,4.9204e-10,TGFBR3L,ENSG00000260001,12862,upstream,,
rs2115107,19,7968168,4.9204e-10,SNAPC2,ENSG00000104976,17033,upstream,,
rs438811,19,45416741,8.62581e-18,TOMM40,ENSG00000130204,9795,downstream,,
rs438811,19,45416741,8.62581e-18,APOE,ENSG00000130203,4091,downstream,,
rs438811,19,45416741,8.62581e-18,APOC1,ENSG00000130208,763,upstream,,
rs11671664,19,46172278,1.9600000000000002e-29,GIPR,ENSG00000010310,0,intronic,,
rs11671664,19,46172278,1.9600000000000002e-29,SNRPD2,ENSG00000125743,18434,upstream,,
rs8101064,19,7293119,3.527e-08,INSR,ENSG00000171105,0,intronic,,
rs55972112,19,7115057,1.11972e-08,INSR,ENSG00000171105,0,intronic,,
rs2303672,19,7168405,7.46913e-10,INSR,ENSG00000171105,0,intronic,,
rs11667352,19,33918423,5.098e-09,PEPD,ENSG00000124299,0,intronic,,
rs35816837,19,46148903,2.2751e-09,EML2,ENSG00000125746,16,downstream,,
rs35816837,19,46148903,2.2751e-09,C19orf83,ENSG00000267757,2805,downstream,,
rs4804833,19,7970635,4.04576e-10,LRRC8E,ENSG00000171017,3734,downstream,,
rs4804833,19,7970635,4.04576e-10,AC010336.1,ENSG00000214248,2208,downstream,,
rs4804833,19,7970635,4.04576e-10,MAP2K7,ENSG00000076984,0,intronic,,
rs4804833,19,7970635,4.04576e-10,TGFBR3L,ENSG00000260001,10395,upstream,,
rs4804833,19,7970635,4.04576e-10,SNAPC2,ENSG00000104976,14566,upstream,,
rs4804833,19,7970635,4.04576e-10,CTXN1,ENSG00000178531,18737,upstream,,
rs2303700,19,7976529,7.16143e-09,LRRC8E,ENSG00000171017,9628,downstream,,
rs2303700,19,7976529,7.16143e-09,AC010336.1,ENSG00000214248,8102,downstream,,
rs2303700,19,7976529,7.16143e-09,MAP2K7,ENSG00000076984,0,intronic,,
rs2303700,19,7976529,7.16143e-09,TGFBR3L,ENSG00000260001,4501,upstream,,
rs2303700,19,7976529,7.16143e-09,SNAPC2,ENSG00000104976,8672,upstream,,
rs2303700,19,7976529,7.16143e-09,CTXN1,ENSG00000178531,12843,upstream,,
rs2303700,19,7976529,7.16143e-09,TIMM44,ENSG00000104980,15074,upstream,,
rs8103658,19,46166360,1.528e-09,EML2,ENSG00000125746,17473,downstream,,
rs8103658,19,46166360,1.528e-09,GIPR,ENSG00000010310,5142,upstream,,
rs189452885,19,19596133,5.58586e-10,GATAD2A,ENSG00000167491,0,intronic,,
rs77300780,19,46166604,3.246e-19,EML2,ENSG00000125746,17717,downstream,,
rs77300780,19,46166604,3.246e-19,GIPR,ENSG00000010310,4898,upstream,,
rs7507893,19,46157860,1.477e-31,EML2,ENSG00000125746,8973,downstream,,
rs7507893,19,46157860,1.477e-31,C19orf83,ENSG00000267757,11762,downstream,,
rs7507893,19,46157860,1.477e-31,GIPR,ENSG00000010310,13642,upstream,,
rs10408179,19,46157004,4.96592e-09,EML2,ENSG00000125746,8117,downstream,,
rs10408179,19,46157004,4.96592e-09,C19orf83,ENSG00000267757,10906,downstream,,
rs10408179,19,46157004,4.96592e-09,GIPR,ENSG00000010310,14498,upstream,,
rs1864193,19,7114213,1.03851e-08,INSR,ENSG00000171105,0,intronic,,
rs148612115,19,22272101,3.028e-22,ZNF257,ENSG00000197134,0,intronic,,
rs4420638,19,45422946,1.5e-09,TOMM40,ENSG00000130204,16000,downstream,,
rs4420638,19,45422946,1.5e-09,APOE,ENSG00000130203,10296,downstream,,
rs4420638,19,45422946,1.5e-09,APOC1,ENSG00000130208,340,downstream,,
rs56131196,19,45422846,2.2e-09,TOMM40,ENSG00000130204,15900,downstream,,
rs56131196,19,45422846,2.2e-09,APOE,ENSG00000130203,10196,downstream,,
rs56131196,19,45422846,2.2e-09,APOC1,ENSG00000130208,240,downstream,,
rs55933149,19,7970154,4.66659e-10,LRRC8E,ENSG00000171017,3253,downstream,,
rs55933149,19,7970154,4.66659e-10,AC010336.1,ENSG00000214248,1727,downstream,,
rs55933149,19,7970154,4.66659e-10,MAP2K7,ENSG00000076984,0,intronic,,
rs55933149,19,7970154,4.66659e-10,TGFBR3L,ENSG00000260001,10876,upstream,,
rs55933149,19,7970154,4.66659e-10,SNAPC2,ENSG00000104976,15047,upstream,,
rs55933149,19,7970154,4.66659e-10,CTXN1,ENSG00000178531,19218,upstream,,
rs10404726,19,18834514,6.0608e-10,CRTC1,ENSG00000105662,0,intronic,,
rs11671304,19,47564643,2.63633e-09,NPAS1,ENSG00000130751,15610,downstream,,
rs11671304,19,47564643,2.63633e-09,TMEM160,ENSG00000130748,12755,downstream,,
rs11671304,19,47564643,2.63633e-09,ZC3H4,ENSG00000130749,2801,upstream,,
rs10426693,19,46147527,2.0893e-09,EML2,ENSG00000125746,0,intronic,,
rs10426693,19,46147527,2.0893e-09,C19orf83,ENSG00000267757,1429,downstream,,
rs58304657,19,46176405,3.084e-30,GIPR,ENSG00000010310,0,intronic,,
rs58304657,19,46176405,3.084e-30,SNRPD2,ENSG00000125743,14307,upstream,,
rs58304657,19,46176405,3.084e-30,QPCTL,ENSG00000011478,19336,upstream,,
rs200706727,19,46157838,3.561e-31,EML2,ENSG00000125746,8951,downstream,,
rs200706727,19,46157838,3.561e-31,C19orf83,ENSG00000267757,11740,downstream,,
rs200706727,19,46157838,3.561e-31,GIPR,ENSG00000010310,13664,upstream,,
rs73927890,19,33926402,7.07e-09,PEPD,ENSG00000124299,0,intronic,,
rs34089191,19,46176723,3.6520000000000004e-30,GIPR,ENSG00000010310,0,intronic,,
rs34089191,19,46176723,3.6520000000000004e-30,SNRPD2,ENSG00000125743,13989,upstream,,
rs34089191,19,46176723,3.6520000000000004e-30,QPCTL,ENSG00000011478,19018,upstream,,
rs7250869,19,33887405,2.289e-16,CEBPG,ENSG00000153879,13813,downstream,,
rs7250869,19,33887405,2.289e-16,PEPD,ENSG00000124299,0,intronic,,
rs9749185,19,46175416,2.6030000000000003e-30,GIPR,ENSG00000010310,0,intronic,,
rs9749185,19,46175416,2.6030000000000003e-30,SNRPD2,ENSG00000125743,15296,upstream,,
rs55669001,19,46177235,8.484e-30,GIPR,ENSG00000010310,0,intronic,,
rs55669001,19,46177235,8.484e-30,SNRPD2,ENSG00000125743,13477,upstream,,
rs55669001,19,46177235,8.484e-30,QPCTL,ENSG00000011478,18506,upstream,,
rs10423674,19,18817903,6.22573e-10,CRTC1,ENSG00000105662,0,intronic,,
rs10406431,19,46157019,6.53131e-09,EML2,ENSG00000125746,8132,downstream,,
rs10406431,19,46157019,6.53131e-09,C19orf83,ENSG00000267757,10921,downstream,,
rs10406431,19,46157019,6.53131e-09,GIPR,ENSG00000010310,14483,upstream,,
rs1532127,19,47571938,5.55904e-09,ZC3H4,ENSG00000130749,0,intronic,,
rs138572433,19,46173210,8.484e-30,GIPR,ENSG00000010310,0,intronic,,
rs138572433,19,46173210,8.484e-30,SNRPD2,ENSG00000125743,17502,upstream,,
rs4375772,19,46169826,5.048e-19,GIPR,ENSG00000010310,1676,upstream,,
rs112328173,19,46173215,1.9600000000000002e-29,GIPR,ENSG00000010310,0,intronic,,
rs112328173,19,46173215,1.9600000000000002e-29,SNRPD2,ENSG00000125743,17497,upstream,,
rs141110858,19,19919422,1.29274e-08,ZNF506,ENSG00000081665,0,intronic,,
rs10221489,19,18826975,6.79798e-10,CRTC1,ENSG00000105662,0,intronic,,
rs11668587,19,18829770,6.82307e-10,CRTC1,ENSG00000105662,0,intronic,,
rs72999033,19,19366632,1.612e-10,NCAN,ENSG00000130287,3590,downstream,,
rs72999033,19,19366632,1.612e-10,HAPLN4,ENSG00000187664,0,intronic,,
rs72999033,19,19366632,1.612e-10,TM6SF2,ENSG00000213996,8541,upstream,,
rs77763540,19,22015113,1.304e-10,ZNF43,ENSG00000198521,0,intronic,,
rs2228603,19,19329924,6.289e-10,RFXANK,ENSG00000064490,17246,downstream,,
rs2228603,19,19329924,6.289e-10,NR2C2AP,ENSG00000184162,15691,downstream,,
rs2228603,19,19329924,6.289e-10,NCAN,ENSG00000130287,0,intronic,,
rs12609461,19,47581464,3.83707e-09,ZC3H4,ENSG00000130749,0,intronic,,
rs10402712,19,33926013,9.752e-09,PEPD,ENSG00000124299,0,intronic,,
rs4805881,19,33896432,3.729e-16,PEPD,ENSG00000124299,0,intronic,,
rs4805878,19,33888054,5.365e-16,CEBPG,ENSG00000153879,14462,downstream,,
rs4805878,19,33888054,5.365e-16,PEPD,ENSG00000124299,0,intronic,,
rs8109191,19,33888669,5.365e-16,CEBPG,ENSG00000153879,15077,downstream,,
rs8109191,19,33888669,5.365e-16,PEPD,ENSG00000124299,0,intronic,,
rs10422861,19,33894846,2.289e-16,PEPD,ENSG00000124299,0,intronic,,
rs12642,19,7112645,1.80464e-08,INSR,ENSG00000171105,0,intronic,,
rs8106165,19,33888588,6.054e-16,CEBPG,ENSG00000153879,14996,downstream,,
rs8106165,19,33888588,6.054e-16,PEPD,ENSG00000124299,0,intronic,,
rs8104606,19,33888460,6.054e-16,CEBPG,ENSG00000153879,14868,downstream,,
rs8104606,19,33888460,6.054e-16,PEPD,ENSG00000124299,0,intronic,,
rs62111721,19,46156179,3.62243e-09,EML2,ENSG00000125746,7292,downstream,,
rs62111721,19,46156179,3.62243e-09,C19orf83,ENSG00000267757,10081,downstream,,
rs62111721,19,46156179,3.62243e-09,GIPR,ENSG00000010310,15323,upstream,,
rs2238689,19,46178661,5.419e-22,GIPR,ENSG00000010310,0,intronic,,
rs2238689,19,46178661,5.419e-22,SNRPD2,ENSG00000125743,12051,upstream,,
rs2238689,19,46178661,5.419e-22,QPCTL,ENSG00000011478,17080,upstream,,
rs62136859,19,47582356,8.66962e-09,ZC3H4,ENSG00000130749,0,intronic,,
rs7256564,19,33889593,3.302e-16,CEBPG,ENSG00000153879,16001,downstream,,
rs7256564,19,33889593,3.302e-16,PEPD,ENSG00000124299,0,intronic,,
rs3786897,19,33893008,4.753e-16,CEBPG,ENSG00000153879,19416,downstream,,
rs3786897,19,33893008,4.753e-16,PEPD,ENSG00000124299,0,intronic,,
rs59007384,19,45396665,1.82516e-17,PVRL2,ENSG00000130202,4180,downstream,,
rs59007384,19,45396665,1.82516e-17,TOMM40,ENSG00000130204,0,intronic,,
rs59007384,19,45396665,1.82516e-17,APOE,ENSG00000130203,12346,upstream,,
rs889138,19,33892409,4.753e-16,CEBPG,ENSG00000153879,18817,downstream,,
rs889138,19,33892409,4.753e-16,PEPD,ENSG00000124299,0,intronic,,
rs8107837,19,33893451,4.753e-16,CEBPG,ENSG00000153879,19859,downstream,,
rs8107837,19,33893451,4.753e-16,PEPD,ENSG00000124299,0,intronic,,
rs889140,19,33889000,4.753e-16,CEBPG,ENSG00000153879,15408,downstream,,
rs889140,19,33889000,4.753e-16,PEPD,ENSG00000124299,0,intronic,,
rs62111724,19,46164672,4.05509e-09,EML2,ENSG00000125746,15785,downstream,,
rs62111724,19,46164672,4.05509e-09,C19orf83,ENSG00000267757,18574,downstream,,
rs62111724,19,46164672,4.05509e-09,GIPR,ENSG00000010310,6830,upstream,,
rs2287019,19,46202172,2.984e-11,GIPR,ENSG00000010310,15190,downstream,,
rs2287019,19,46202172,2.984e-11,SNRPD2,ENSG00000125743,6345,downstream,,
rs2287019,19,46202172,2.984e-11,QPCTL,ENSG00000011478,0,intronic,,
rs2287019,19,46202172,2.984e-11,FBXO46,ENSG00000177051,11715,upstream,,
rs28433019,19,46153651,4.03645e-09,EML2,ENSG00000125746,4764,downstream,,
rs28433019,19,46153651,4.03645e-09,C19orf83,ENSG00000267757,7553,downstream,,
rs28433019,19,46153651,4.03645e-09,GIPR,ENSG00000010310,17851,upstream,,
rs889139,19,33889369,6.054e-16,CEBPG,ENSG00000153879,15777,downstream,,
rs889139,19,33889369,6.054e-16,PEPD,ENSG00000124299,0,intronic,,
rs10420309,19,46150182,3.78443e-09,EML2,ENSG00000125746,1295,downstream,,
rs10420309,19,46150182,3.78443e-09,C19orf83,ENSG00000267757,4084,downstream,,
rs4808846,19,18814330,1.51245e-09,CRTC1,ENSG00000105662,0,intronic,,
rs10403360,19,33896195,6.829e-16,PEPD,ENSG00000124299,0,intronic,,
rs28590228,19,47581242,5.87489e-09,ZC3H4,ENSG00000130749,0,intronic,,
rs28473282,19,46153805,4.13048e-09,EML2,ENSG00000125746,4918,downstream,,
rs28473282,19,46153805,4.13048e-09,C19orf83,ENSG00000267757,7707,downstream,,
rs28473282,19,46153805,4.13048e-09,GIPR,ENSG00000010310,17697,upstream,,
rs3786898,19,33894043,4.753e-16,PEPD,ENSG00000124299,0,intronic,,
rs8182584,19,33909710,2.074e-08,PEPD,ENSG00000124299,0,intronic,,
rs10404142,19,46160698,5.86e-18,EML2,ENSG00000125746,11811,downstream,,
rs10404142,19,46160698,5.86e-18,C19orf83,ENSG00000267757,14600,downstream,,
rs10404142,19,46160698,5.86e-18,GIPR,ENSG00000010310,10804,upstream,,
rs8101286,19,33886713,1.244e-15,CEBPG,ENSG00000153879,13121,downstream,,
rs8101286,19,33886713,1.244e-15,PEPD,ENSG00000124299,0,intronic,,
rs4802269,19,46167469,2.31739e-08,EML2,ENSG00000125746,18582,downstream,,
rs4802269,19,46167469,2.31739e-08,GIPR,ENSG00000010310,4033,upstream,,
rs62111720,19,46156175,3.66438e-09,EML2,ENSG00000125746,7288,downstream,,
rs62111720,19,46156175,3.66438e-09,C19orf83,ENSG00000267757,10077,downstream,,
rs62111720,19,46156175,3.66438e-09,GIPR,ENSG00000010310,15327,upstream,,
rs12983940,19,19516431,4.37522e-08,GATAD2A,ENSG00000167491,0,intronic,,
rs12973258,19,19488718,4.52898e-08,MAU2,ENSG00000129933,19155,downstream,,
rs12973258,19,19488718,4.52898e-08,GATAD2A,ENSG00000167491,7917,upstream,,
rs3786901,19,33897478,1.104e-15,PEPD,ENSG00000124299,0,intronic,,
rs60980269,19,46163866,7.118e-18,EML2,ENSG00000125746,14979,downstream,,
rs60980269,19,46163866,7.118e-18,C19orf83,ENSG00000267757,17768,downstream,,
rs60980269,19,46163866,7.118e-18,GIPR,ENSG00000010310,7636,upstream,,
rs55914970,19,46156423,5.17607e-09,EML2,ENSG00000125746,7536,downstream,,
rs55914970,19,46156423,5.17607e-09,C19orf83,ENSG00000267757,10325,downstream,,
rs55914970,19,46156423,5.17607e-09,GIPR,ENSG00000010310,15079,upstream,,
rs549504960,19,19850550,1.10085e-08,ZNF14,ENSG00000105708,6644,downstream,,
rs4802331,19,47581749,7.55092e-09,ZC3H4,ENSG00000130749,0,intronic,,
rs17216525,19,19662220,7.432e-10,NDUFA13,ENSG00000186010,17935,downstream,,
rs17216525,19,19662220,7.432e-10,YJEFN3,ENSG00000250067,13830,downstream,,
rs17216525,19,19662220,7.432e-10,CTC-260F20.3,ENSG00000258674,15335,downstream,,
rs17216525,19,19662220,7.432e-10,CILP2,ENSG00000160161,4752,downstream,,
rs17216525,19,19662220,7.432e-10,PBX4,ENSG00000105717,10302,upstream,,
rs16996148,19,19658472,3.006e-10,NDUFA13,ENSG00000186010,14187,downstream,,
rs16996148,19,19658472,3.006e-10,YJEFN3,ENSG00000250067,10082,downstream,,
rs16996148,19,19658472,3.006e-10,CTC-260F20.3,ENSG00000258674,11587,downstream,,
rs16996148,19,19658472,3.006e-10,CILP2,ENSG00000160161,1004,downstream,,
rs16996148,19,19658472,3.006e-10,PBX4,ENSG00000105717,14050,upstream,,
rs8109244,19,46163796,2.163e-14,EML2,ENSG00000125746,14909,downstream,,
rs8109244,19,46163796,2.163e-14,C19orf83,ENSG00000267757,17698,downstream,,
rs8109244,19,46163796,2.163e-14,GIPR,ENSG00000010310,7706,upstream,,
rs74713374,19,33887537,2.165e-15,CEBPG,ENSG00000153879,13945,downstream,,
rs74713374,19,33887537,2.165e-15,PEPD,ENSG00000124299,0,intronic,,
rs11669516,19,19532682,2.06063e-08,GATAD2A,ENSG00000167491,0,intronic,,
rs8107967,19,7972615,3.04089e-09,LRRC8E,ENSG00000171017,5714,downstream,,
rs8107967,19,7972615,3.04089e-09,AC010336.1,ENSG00000214248,4188,downstream,,
rs8107967,19,7972615,3.04089e-09,MAP2K7,ENSG00000076984,0,intronic,,
rs8107967,19,7972615,3.04089e-09,TGFBR3L,ENSG00000260001,8415,upstream,,
rs8107967,19,7972615,3.04089e-09,SNAPC2,ENSG00000104976,12586,upstream,,
rs8107967,19,7972615,3.04089e-09,CTXN1,ENSG00000178531,16757,upstream,,
rs8107967,19,7972615,3.04089e-09,TIMM44,ENSG00000104980,18988,upstream,,
rs34647936,19,19548239,2.09411e-08,GATAD2A,ENSG00000167491,0,intronic,,
rs9797621,19,46166427,1.22744e-08,EML2,ENSG00000125746,17540,downstream,,
rs9797621,19,46166427,1.22744e-08,GIPR,ENSG00000010310,5075,upstream,,
rs10418558,19,33889215,1.939e-15,CEBPG,ENSG00000153879,15623,downstream,,
rs10418558,19,33889215,1.939e-15,PEPD,ENSG00000124299,0,intronic,,
rs149297353,19,20115517,3.57536e-08,ZNF682,ENSG00000197124,0,intronic,,
rs9304955,19,18824870,1.56617e-09,CRTC1,ENSG00000105662,0,intronic,,
rs4808152,19,18826052,1.567e-09,CRTC1,ENSG00000105662,0,intronic,,
rs55742289,19,46192367,1.639e-11,GIPR,ENSG00000010310,5385,downstream,,
rs55742289,19,46192367,1.639e-11,SNRPD2,ENSG00000125743,0,intronic,,
rs55742289,19,46192367,1.639e-11,QPCTL,ENSG00000011478,3374,upstream,,
rs2894553,19,7182145,8.96809e-10,INSR,ENSG00000171105,0,intronic,,
rs76043867,19,7180386,9.31065e-10,INSR,ENSG00000171105,0,intronic,,
rs62111394,19,7183701,4.17936e-09,INSR,ENSG00000171105,0,intronic,,
rs11880870,19,18830704,1.58099e-09,CRTC1,ENSG00000105662,0,intronic,,
rs10403723,19,46191828,4.793e-08,GIPR,ENSG00000010310,4846,downstream,,
rs10403723,19,46191828,4.793e-08,SNRPD2,ENSG00000125743,0,intronic,,
rs10403723,19,46191828,4.793e-08,QPCTL,ENSG00000011478,3913,upstream,,
rs62111393,19,7176560,1.00965e-09,INSR,ENSG00000171105,0,intronic,,
rs891087,19,7184518,1.54092e-08,INSR,ENSG00000171105,0,intronic,,
rs11671280,19,47564644,1.00925e-08,NPAS1,ENSG00000130751,15611,downstream,,
rs11671280,19,47564644,1.00925e-08,TMEM160,ENSG00000130748,12756,downstream,,
rs11671280,19,47564644,1.00925e-08,ZC3H4,ENSG00000130749,2800,upstream,,
rs150057262,19,19320825,1.50973e-12,MEF2BNB-MEF2B,ENSG00000064489,17858,downstream,,
rs150057262,19,19320825,1.50973e-12,MEF2B,ENSG00000213999,17425,downstream,,
rs150057262,19,19320825,1.50973e-12,MEF2BNB,ENSG00000254901,17425,downstream,,
rs150057262,19,19320825,1.50973e-12,RFXANK,ENSG00000064490,8147,downstream,,
rs150057262,19,19320825,1.50973e-12,NR2C2AP,ENSG00000184162,6592,downstream,,
rs150057262,19,19320825,1.50973e-12,NCAN,ENSG00000130287,1957,upstream,,
rs28478453,19,19531175,2.40991e-08,GATAD2A,ENSG00000167491,0,intronic,,
rs4608457,19,20217169,3.96296e-08,ZNF90,ENSG00000213988,0,intronic,,
rs12150997,19,7112265,3.34595e-08,INSR,ENSG00000171105,1,upstream,,
rs757318,19,18820308,1.4258e-09,CRTC1,ENSG00000105662,0,intronic,,
rs11668500,19,18836674,1.5048e-09,CRTC1,ENSG00000105662,0,intronic,,
rs7257332,19,18821024,1.3954e-09,CRTC1,ENSG00000105662,0,intronic,,
rs8107376,19,46163769,1.8e-12,EML2,ENSG00000125746,14882,downstream,,
rs8107376,19,46163769,1.8e-12,C19orf83,ENSG00000267757,17671,downstream,,
rs8107376,19,46163769,1.8e-12,GIPR,ENSG00000010310,7733,upstream,,
rs62111426,19,7199246,4.41947e-09,INSR,ENSG00000171105,0,intronic,,
rs4608435,19,7235137,7.30163e-10,INSR,ENSG00000171105,0,intronic,,
rs4808153,19,18831697,1.63305e-09,CRTC1,ENSG00000105662,0,intronic,,
rs11668971,19,18815611,1.68012e-09,CRTC1,ENSG00000105662,0,intronic,,
rs1052371,19,7112593,4.43864e-08,INSR,ENSG00000171105,0,intronic,,
rs140499267,13,33586422,6.68975e-09,KL,ENSG00000133116,3785,upstream,,
rs34584161,13,26776999,3.03941e-09,RNF6,ENSG00000127870,0,intronic,,
rs963740,13,51096095,2.232e-08,DLEU1,ENSG00000176124,0,intronic,,
rs9316500,13,51094114,2.67e-08,DLEU1,ENSG00000176124,0,intronic,,
rs10459327,13,51080224,5.04894e-15,DLEU1,ENSG00000176124,0,intronic,,
rs9562987,13,51095908,4.4e-09,DLEU1,ENSG00000176124,0,intronic,,
rs123378,13,51088809,2.221e-10,DLEU1,ENSG00000176124,0,intronic,,
rs571138,13,33688473,2.61294e-10,STARD13,ENSG00000133121,0,intronic,,
rs1262777,13,51066734,3.523e-10,DLEU1,ENSG00000176124,0,intronic,,
