Dataset,Model,Approach,Question,Model_Answer,Ground_Truth,EM,F1,Accuracy,Success,Precision,Recall,Hits@1,Hits@5,Hits@10,MRR,BLEU,ROUGE-1,ROUGE-L,Semantic_Sim,Latency_ms,Input_Tokens,Output_Tokens,Total_Tokens,LLM_Calls,Confidence,Abstention,Type,Error
BioResonKGBench,DeepSeek-V3,Direct (No KG),Can you identify diseases with causal associations to SNP rs9271874?,,"{'hereditary central nervous system demyelinating diseases', 'muckle-wells syndrome', 'type 1 diabetes mellitus', 'phosphorus metabolism disease', 'iron metabolism disease', 'diabetic retinopathy', 'lipid metabolism disorders', 'multiple sclerosis', 'asthma', 'systemic lupus erythematosus'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,896.6071606,38,18,56,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What gene does the SNP rs77756656 map to?,,{'hif3a'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,623.9264011,36,3,39,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What genes are risk factors for Bone Diseases?,,"{'pbrm1', 'mark3', 'gnl3', 'cacna1d', 'klc1', 'rft1', 'stimate', 'klc1-as1', 'stimate-mustn1'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,6837.652922,33,170,203,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What diseases are causally linked to SNP rs79901336?,,"{'skin diseases papulosquamous', 'psoriasis'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,688.8380051,37,8,45,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which diseases does SNP rs2517589 have a putative causal effect on?,,"{'celiac disease', 'sexually transmitted diseases', 'schizophrenia', 'type 1 diabetes mellitus', 'ulcerative colitis', 'hepatitis', 'depressive disorder', 'systemic lupus erythematosus', 'membranous glomerulonephritis', 'cardiovascular system disease', 'rheumatoid arthritis', 'schizophrenia childhood', 'sjogrens syndrome', 'asthma', 'chronic obstructive pulmonary disease', 'orbital disease', 'disease of mental health', 'chronic kidney disease', 'squamous cell carcinoma', 'connective tissue disea",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,727.1873951,39,9,48,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNP has the most significant association with tooth disease?,,{'rs386833873'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,811.4004135,35,5,40,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which disease is most affected by gene TNXB?,,{'selective iga deficiency disease'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,731.4827442,34,8,42,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNP has the most significant association with pelvic inflammatory disease?,,{'rs138037854'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,916.356802,36,5,41,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which gene has the highest risk for neovascular glaucoma?,,{'hla-drb1'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,877.8381348,35,4,39,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which genes have high risk for pelvic inflammatory disease?,,"{'clpb', 'armh4'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,2292.399406,34,47,81,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which genes have strong evidence for affecting otosclerosis?,,{'supt3h'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1717.061996,35,19,54,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which disease is most affected by gene SPRY1?,,{'bovine respiratory disease complex'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1805.631161,35,7,42,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which disease is most affected by gene HLA-DRB1?,,{'asthma'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,703.1784058,36,6,42,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which genes have high risk for atrial fibrillation?,,"{'cd96', 'hdac5', 'mtss1', 'gjc1', 'scn10a'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,6668.804169,33,44,77,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which gene has the highest risk for aplastic anemia?,,{'agpat1'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,628.205061,35,4,39,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which genes have high risk for vascular disease?,,"{'hla-dqa1', 'hla-dqb1', 'lpa'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1662.171125,33,28,61,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which gene has the highest risk for gestational diabetes?,,{'insr'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1379.266977,34,5,39,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which disease is most strongly affected by SNP rs553158035?,,{'idiopathic pulmonary fibrosis'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1108.210564,37,5,42,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNPs have strong causal effects on cardiovascular system disease?,,"{'rs544995974', 'rs117841126', 'rs11591147', 'rs137943060', 'rs8053350'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,5076.519966,35,85,120,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNP has the strongest causal effect on bacterial infectious disease?,,{'rs144676801'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1409.389496,36,5,41,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNP has the strongest causal effect on neovascular glaucoma?,,{'rs115493740'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,937.874794,36,4,40,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which disease is most strongly affected by SNP rs181156817?,,{'interstitial lung disease'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,653.234005,37,6,43,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNPs have strong causal effects on essential hypertension?,,"{'rs72681869', 'rs114941496', 'rs3800787', 'rs73181210', 'rs7874497'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,2545.586824,34,46,80,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNP has the strongest causal effect on latent autoimmune diabetes in adults?,,{'rs1264372'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1365.622044,38,12,50,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNPs have strong causal effects on alcoholic cardiomyopathy?,,"{'rs55932213', 'rs1229984', 'rs1260326'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1899.224758,34,27,61,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNP has the strongest causal effect on autoimmune polyendocrine syndrome?,,{'rs9275602'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,921.8609333,37,5,42,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which disease is most strongly affected by SNP rs28929474?,,{'primary biliary cholangitis'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,732.0902348,37,8,45,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which SNP has the strongest causal effect on atherosclerosis?,,{'rs191440834'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,869.3447113,34,4,38,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which disease is most strongly affected by SNP rs1980080?,,{'lower respiratory tract disease'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,662.8189087,37,3,40,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What biological processes involve the protein encoded by gene UBXN2A?,,"{'golgi organization', 'nuclear membrane reassembly', 'autophagosome assembly', 'negative regulation of erad pathway', 'regulation of protein ubiquitination'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1188.047409,38,15,53,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What pathways involve gene ATP6V0A1?,,"{'ros and rns production in phagocytes', 'neutrophil degranulation', 'transferrin endocytosis and recycling', 'ion channel transport', 'insulin receptor recycling'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1099.877357,35,18,53,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),In which tissues is gene C11orf24's protein expressed?,,"{'hek-293 cell', 'uterine cervix', 'internal female genital organ', 'lymphoblast', 'hematopoietic system'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1066.366196,37,11,48,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What biological processes involve the protein encoded by gene PIAS1?,,"{'regulation of transcription by rna polymerase ii', 'positive regulation of smooth muscle cell differentiation', 'visual learning', 'protein sumoylation', 'positive regulation of dna-templated transcription'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1371.067762,37,41,78,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What pathways involve gene AUTS2?,,{'runx1 interacts with co-factors whose precise effect on runx1 targets is not known'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,831.6292763,32,12,44,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),In which tissues is gene MADD's protein expressed?,,"{'t-cell chronic lymphocytic leukemia cell', 'kidney cell line', 'blood vessel', 'thyroid cancer cell', 'leukemia cell line'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,783.8087082,35,11,46,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What protein does gene ERBIN translate into?,,{'erbin'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,884.0794563,34,5,39,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What biological processes involve the protein encoded by gene SPI1?,,"{'endothelial to hematopoietic transition', 'pro-t cell differentiation', 'positive regulation of transcription by rna polymerase ii', 'regulation of dna-templated transcription', 'positive regulation of mirna transcription'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1022.092104,36,14,50,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What pathways involve gene YEATS2?,,"{'formation of wdr5-containing histone-modifying complexes', 'hats acetylate histones'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,973.1235504,32,21,53,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),In which tissues is gene PPA2's protein expressed?,,"{'breast cancer cell line', 'mcf-7 cell', 'jugular vein', 'callus', 'oviductal fluid'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1698.762178,36,11,47,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What protein does gene SIPA1L3 translate into?,,{'sipa1l3'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,983.4010601,36,12,48,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),What biological processes involve the protein encoded by gene KIF23?,,"{'mitotic spindle midzone assembly', 'mitotic cytokinesis', 'mitotic spindle elongation', 'positive regulation of cytokinesis', 'microtubule-based movement'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1264.728308,37,13,50,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which diseases has gene ARHGAP27 been linked to as a risk factor?,,"{'osteoarthritis', 'chronic lymphocytic leukemia', 'cancer', 'primary biliary cholangitis', 'coronary artery disease', 'multiple sclerosis', 'stroke volume'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,813.6365414,40,13,53,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Direct (No KG),Which diseases does SNP rs4478449 have a putative causal effect on?,,"{'arthropathy', 'eye diseases hereditary', 'hereditary central nervous system demyelinating diseases', 'muckle-wells syndrome', 'hodgkins lymphoma mixed cellularity', 'type 2 diabetes mellitus', 'type 1 diabetes mellitus', 'phosphorus metabolism disease', 'diabetic retinopathy', 'iron metabolism disease', 'nervous system disease', 'ulcerative colitis', 'multiple sclerosis', 'asthma', 'systemic lupus erythematosus'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,1086.491823,39,11,50,1,0.5,0,N/A,
BioResonKGBench,DeepSeek-V3,Cypher KG,Can you identify the gene that SNP rs2712195 is associated with?,"PRKAR2B antisense RNA 1, PRKAR2B antisense RNA 1, protein kinase cAMP-dependent type II regulatory subunit beta, PRKAR2B","{'prkar2b-as1', 'prkar2b'}",0,40,0,FALSE,0.3333333333,0.5,0,1,1,0.25,0.08333333333,0.1428571429,0.1052631579,0.07692307692,2052.625179,0,0,0,1,0.75,0,N/A,
BioResonKGBench,DeepSeek-V3,Cypher KG,What gene does the SNP rs17467192 map to?,"contactin 1, CNTN1",{'cntn1'},0,66.66666667,0,FALSE,0.5,1,0,1,1,0.5,0.3333333333,0.5,0.5,0.3333333333,2295.238256,0,0,0,1,0.75,0,N/A,
BioResonKGBench,DeepSeek-V3,Cypher KG,Which diseases has gene LINC01015 been linked to as a risk factor?,"follicular lymphoma, DOID:0050873, diabetic retinopathy, DOID:8947, osteoarthritis, DOID:8398, congenital disorder of glycosylation type I, DOID:0050570, primary biliary cholangitis, DOID:12236, celiac disease, DOID:10608, psoriasis, DOID:8893, iron metabolism disease, DOID:2351, selective IgA deficiency disease, DOID:11701, pulmonary emphysema, DOID:9675","{'psoriatic arthritis', 'celiac disease', 'osteoarthritis', 'rehabilitation of speech and language disorders', 'primary biliary cholangitis', 'type 1 diabetes mellitus', 'reactive arthritis', 'pulmonary emphysema', 'membranous glomerulonephritis', 'rheumatoid arthritis', 'follicular lymphoma', 'psoriasis', 'asthma', 'thyroid gland disease', 'type 2 diabetes mellitus', 'iron metabolism disease', 'congenital disorder of glycosylation type i', 'multiple sclerosis', 'immune system diseases', 'hyperg",0,43.47826087,0,FALSE,0.5,0.3846153846,1,1,1,1,0.7058823529,0.5333333333,0.2407407407,0.3636363636,1946.212769,0,0,0,1,0.75,0,N/A,
BioResonKGBench,DeepSeek-V3,Cypher KG,Which diseases does SNP rs17303803 have a putative causal effect on?,"type 2 diabetes mellitus, DOID:9352",{'type 2 diabetes mellitus'},0,66.66666667,0,FALSE,0.5,1,1,1,1,1,0.8,0.8888888889,0.8888888889,0.8,2214.087725,0,0,0,1,0.75,0,N/A,
BioResonKGBench,DeepSeek-V3,Cypher KG,Can you identify diseases with causal associations to SNP rs292010?,"anxiety disorder, DOID:2030",{'anxiety disorder'},0,66.66666667,0,FALSE,0.5,1,1,1,1,1,0.6666666667,0.8,0.8,0.6666666667,1708.729982,0,0,0,1,0.75,0,N/A,
